EntrezID	S_HCC_Ctrl_R1	S_HCC_Ctrl_R2	S_HCC_Ctrl_R3	S_HCC_TGFb_R1	S_HCC_TGFb_R2	S_HCC_TGFb_R3	S_NCI_Ctrl_R1	S_NCI_Ctrl_R2	S_NCI_Ctrl_R3	S_NCI_TGFb_R1	S_NCI_TGFb_R2	S_NCI_TGFb_R3	T_Ctrl1_R1	T_Ctrl1_R2	T_Ctrl1_R3	T_TGFb_R1	T_TGFb_R2	T_TGFb_R3	T_Ctrl2_R1	T_Ctrl2_R2	T_Ctrl2_R3	W_Ctrl_R1	W_Ctrl_R2	W_Ctrl_R3	W_TGFb_R1	W_TGFb_R2	W_TGFb_R3
2879	12.17536119	12.14876992	12.19941441	11.55363697	11.55581746	11.40435224	11.80323335	11.90112524	11.81776614	10.96034308	10.91781893	11.0438136	11.40103866	11.36006656	11.3392653	11.81535382	11.76585082	11.87303483	10.77379112	10.63897675	10.77393421	9.749325069	10.07253161	9.778157657	9.646453205	9.642127765	9.529496436
2880	3.706666493	3.902644394	3.883785758	3.911913919	4.253282352	4.223601794	4.295190685	4.113316552	4.104118767	4.289898514	4.186214433	4.396618366	4.990812907	4.990812907	4.989671675	5.022818828	4.958948361	4.964008382	4.990812907	5.116965741	4.895062393	3.159973581	3.57838604	2.809467458	2.979048812	2.976314884	3.053146401
2882	4.032324976	4.226845018	4.336267778	5.078675992	4.989615579	5.182971966	2.919704002	3.126238699	3.193400264	3.022259759	3.018055711	3.201165385	5.423978172	5.371894993	5.407546669	5.635944805	5.122126842	5.280242726	5.893412306	5.846640741	5.927691472	2.747046115	2.834945019	2.625865359	2.482099215	2.847000664	2.541163232
2885	8.850532765	8.995258495	8.989469265	9.347057165	9.360212154	9.364693841	6.706286498	6.650469033	6.589586699	6.480968756	6.544176914	6.475964497	10.29453	10.20551	10.05894	10.22496	10.15044	10.13698	10.01605	9.958026	9.954819	6.276527048	6.526236036	6.258266556	6.3286952	6.566337158	6.518571973
2886	6.788721206	6.671268015	6.423475998	5.372193531	4.615696896	5.289358894	5.972116592	6.328728841	6.097197207	5.325028462	4.950702045	4.969401772	6.038102843	6.087427313	6.087427313	6.020122984	5.895842583	5.742269347	6.362240288	5.990216894	6.371121254	5.460814643	5.029891257	5.525895241	4.914058881	4.693324546	4.963768632
2887	9.655509623	9.617466703	9.546342402	10.98891123	10.97193011	10.9271841	9.783199907	9.861897898	9.996411328	8.510715213	8.378514191	8.485273436	6.725758612	6.94116153	7.342848457	7.855654382	8.062015443	7.53393198	5.906326739	6.553306546	5.785546314	4.595161178	4.289492216	4.569709933	4.753289239	4.769087154	4.663231887
2888	9.978800135	9.515449434	9.440455257	8.522236439	8.635641522	8.558090264	6.361238009	6.463104005	6.371689487	6.07762826	6.162106085	6.255992292	7.195121328	7.234148271	7.372430486	7.066772585	6.965570551	7.310552032	8.016156074	7.700808266	8.218562033	5.629404099	4.508287391	5.661866874	6.24399723	5.898744405	6.218868483
2889	7.545047913	7.339864903	7.372834902	8.323627911	8.275272501	8.550712088	7.243607851	7.271194272	7.169502166	7.534883978	7.544907081	7.74427843	5.395288596	5.467071956	5.432739162	5.493839841	5.353691796	5.395288596	5.357868982	5.414326614	5.269312804	3.894411571	3.3936514	3.225141717	3.273977528	3.832163018	3.296187409
2890	3.724526134	3.730339808	3.768300422	3.936377797	4.031581261	3.889116155	2.753242766	2.884317604	2.769838871	3.041203943	3.041470526	3.069916385	4.963354109	4.993675686	4.951834392	4.989228209	5.07980919	4.976959389	4.993675686	5.032017998	4.997324454	2.958563788	2.498493143	2.611063159	2.653316031	2.625348304	2.587130956
2891	3.103086519	3.075836005	3.098126662	2.86856284	3.082976943	2.970944681	3.277215878	3.371411379	3.232817809	3.32636365	3.388157393	3.434124461	4.905976868	4.905976868	4.905976868	4.853202857	4.968346049	5.012166456	4.7541237	4.905976868	4.887012001	2.46775265	2.735795351	2.470063711	2.391991625	2.443979435	2.408409125
2892	3.356344653	3.168577187	3.106962665	2.864451016	2.943112305	2.842055316	2.45904714	2.587488465	2.796296049	2.78061925	2.744022569	2.685789902	5.022779	5.048194	4.81836	4.99792	4.983548	5.103037	4.843315	4.928905	4.983548	2.724924424	2.4201566	2.754987884	3.00777389	2.88270228	2.768584842
2893	2.72563889	2.619765949	2.727752909	2.458851479	2.487693175	2.631373557	3.871856396	3.805713632	3.867575432	3.809282688	3.742334267	3.768674788	4.675979671	4.864067146	4.944660652	5.01920374	4.864067146	4.842854348	4.863748775	4.864067146	4.955689177	3.021405288	3.298185245	2.819950177	2.842360932	3.178752132	2.947782654
2895	4.021176367	4.240843798	3.962152036	4.214954403	4.017118497	3.941533808	3.623669218	4.074987154	4.00578514	3.952578975	3.70845775	3.809291804	4.953963	5.113076	4.851078	4.965041	5.016137	4.940824	4.89431	5.045526	4.92615	3.095103501	3.214122483	2.903574345	2.903574345	3.360090661	2.98361397
2896	10.98079732	10.67344917	10.69113344	11.18627707	11.13437647	11.26753112	9.432775066	9.452721106	9.498739788	10.36323974	10.26065765	10.37269657	9.47009	9.430489	9.536743	9.424053	9.373317	9.220766	10.26791	10.33753	10.28651	8.198537605	8.299393222	8.416240456	8.136260201	8.110016134	8.206655868
2897	3.775789589	3.782944686	3.805023684	3.836033597	3.779708613	3.943852624	4.597823834	4.547668964	4.121536421	4.274552979	4.418640513	4.333306429	4.887808876	4.836187621	4.787613742	4.893377361	4.860072671	4.817168597	4.65815414	4.94797382	4.705492086	2.513435646	2.555176009	2.407601427	2.570933074	2.416803635	2.457448736
2898	2.541251198	2.393900396	2.441223999	2.611841709	2.412631409	2.639676473	7.769499165	7.823048911	7.758563376	8.12557351	8.136256146	8.190835563	4.980136322	4.931897354	5.060794898	4.883941161	5.09781427	5.009778893	4.931681025	4.931681025	4.797101414	2.014558365	2.248468593	1.963160985	2.029350056	2.081947313	2.040093781
2899	3.728562336	3.773183	3.793204171	3.790697241	3.815478313	3.854748888	2.691893383	2.67195424	2.808414378	2.679709512	2.761987396	2.642745611	5.177501102	5.119307259	5.007953195	5.421997666	5.187673391	5.115451486	4.988554703	5.117318079	5.119307259	2.634912781	3.068860627	2.551781214	2.854947401	2.917136216	2.641290216
2900	4.231657482	4.381260219	4.566289325	4.290101183	4.318888922	4.304496334	4.605686329	4.661689187	4.638796078	4.870129379	4.987781761	5.039476086	4.834857893	4.715248382	4.612278561	4.707919755	4.715248382	4.682303248	4.715248382	4.76108586	4.714461151	3.253594768	2.869454188	2.900085892	3.050832588	3.038342731	2.81323949
2901	4.725920298	5.150158154	5.088263737	4.953821937	4.858119274	5.025615537	4.684221894	4.749325605	4.439583509	4.502292879	4.465610932	4.315038777	5.055625708	5.055625708	4.776430751	5.089068855	5.06022693	5.055625708	5.055625708	4.94077763	5.078497301	3.051276908	2.769237696	2.776613265	2.730563016	2.816600963	2.619554566
2902	4.960131737	4.863725187	4.931775839	4.808989807	4.889881354	4.785790474	4.853091799	5.144465557	4.581140975	4.620819999	4.587568247	4.517695854	4.768489443	4.881938611	4.887419791	5.02710235	4.898667981	5.076948477	4.922956314	4.755071021	4.911016935	4.13700263	4.447268092	4.204688306	3.942783868	4.057977027	4.202782086
2903	2.949035508	2.750550636	2.719937294	2.665423965	2.753753244	2.777945555	2.541613643	2.62017878	2.589429711	2.45125862	2.352659039	2.491458773	5.309815543	5.513578136	5.429003045	5.526716241	5.523891149	5.641411723	5.523891149	5.523891149	5.523891149	3.808704389	3.12229091	3.601211979	3.363995934	3.648270513	3.594631425
2904	4.583435519	4.516981715	4.669395145	4.674451115	4.97763283	4.942721082	3.99370878	4.085404593	4.05300637	4.285548529	4.609732616	4.149002427	4.857072713	5.012243239	4.804491645	4.87320028	4.810378393	4.991354579	4.87320028	4.87320028	4.85906931	3.115157586	3.401688464	3.412578105	3.099391128	3.15237122	3.106485777
2905	4.880664296	5.131967618	4.955251204	5.349669764	4.999184559	4.98457678	5.62988998	5.664759488	5.460965073	5.461666838	5.498533515	5.574753631	4.880602941	4.847973045	4.854388206	4.780890645	4.826801603	4.887257426	4.858641319	4.819914586	4.854388206	2.985217831	3.213679737	3.179244472	3.140984176	3.113323782	3.314750397
2906	7.803516126	7.415764647	7.283579192	7.017088338	6.895815346	7.093205841	3.683940164	3.640932746	3.695232796	3.501473163	3.403910327	3.630256782	4.749715205	4.808752307	4.570714414	4.831146068	4.92759761	4.680024307	5.036363513	4.756335	4.846508623	3.330708619	2.875755777	3.096395949	3.077710356	2.926227112	3.154729206
2907	7.414766427	7.387121706	7.362125013	7.276708069	7.291836957	7.423626843	7.880489442	8.010925987	7.87060425	8.278415397	8.195035444	8.239086221	7.062652483	6.918658992	7.459574345	7.38894716	7.408734091	7.42741739	7.38541496	7.456982117	7.679801644	5.775623264	5.881665908	5.690072107	5.169559939	5.711338769	5.907189362
2908	7.640945144	7.624656983	7.451192621	8.095671426	8.259767364	7.558673564	6.972095793	6.966972704	6.798393884	7.398633965	7.279681817	7.358036225	10.63893478	10.62286503	10.66831814	10.83140984	10.93901572	10.7234263	10.48628227	10.55983885	10.36988515	4.12424121	3.569742985	4.906166256	5.242405713	4.547431637	5.421109491
2909	3.941542874	4.162000882	4.123428481	4.187277806	4.16184704	4.486514615	10.08818182	9.969445021	9.904469089	10.2764144	10.27513704	10.24685275	5.213024099	5.211336173	5.213024099	5.127739547	5.213024099	5.143029848	5.277722273	5.233412015	5.282575399	3.686618063	3.681300109	3.663991229	3.805110491	3.982031934	3.66332986
2911	3.103762946	3.317402666	3.344825485	7.792077047	7.687342424	7.887595441	3.219475843	3.382755491	2.932041708	3.78440855	3.44816709	4.241480483	5.228617759	4.986954961	5.051311089	5.336156297	5.051825261	5.055728247	4.915770057	5.119603124	5.040917736	3.003642915	3.288687094	3.04229856	3.49224032	3.212206834	3.079459771
2912	5.291251212	5.653144764	5.681117362	5.480359183	5.335636138	5.40575826	5.103619558	5.077499207	5.322607231	5.322339378	5.286152299	5.486880679	6.157032319	5.956979245	5.943239712	5.970758622	5.803855658	5.801496387	5.655689347	5.771942119	5.667657526	3.780905709	3.521697344	3.667783698	3.606266452	4.070619139	3.785899929
2913	4.438799311	4.342528513	4.45454325	4.647858718	4.435011482	4.392542113	4.419039089	4.282657509	4.356031606	4.377222863	4.566222533	4.274991051	5.284499787	5.068499405	5.307198756	5.375318761	5.432878348	5.268568907	5.284499787	5.247865401	5.385189954	2.832266779	2.914690201	2.797818808	2.791427963	3.058083591	2.780526232
2914	5.239715039	5.569102071	5.613450378	5.826424083	5.497626528	5.540612265	5.0902667	5.136798525	5.219573318	5.19711662	5.161971618	5.099876943	5.354216064	5.462445725	5.429879745	5.366021138	5.451898047	5.366021138	5.413125096	5.281941484	5.366021138	3.886650517	3.867800115	3.623724459	4.255174182	3.8633737	4.001457052
2915	3.912644652	4.220988571	4.296322761	4.38220736	4.279832152	4.1574449	5.74231627	5.958974938	5.739439447	5.165104565	4.819861601	4.988597361	4.706820013	4.86686524	4.774838128	4.810124615	4.767732212	4.879652332	4.647910558	4.812794686	4.774838128	2.081845742	2.33804177	2.07000109	2.240528049	2.231635189	2.231635189
2918	3.014137615	3.112998022	3.056978074	3.04169441	3.135386789	3.120355698	3.09663395	3.26146059	3.067003862	3.031530239	3.058743982	3.010625894	5.510725	5.441167	5.229401	5.33717	5.181912	5.342791	5.339916	5.348001	5.348001	2.508666304	2.338100149	2.545633168	2.562263988	2.429885125	2.383272971
2919	8.714471786	8.808872057	9.199417283	9.711029096	9.867755248	9.56236211	5.088662698	4.721527865	5.079226178	9.121800292	9.442445273	9.421652158	9.254765447	9.171781374	9.150747547	10.53314727	10.58843201	10.71258473	11.71413902	12.02443302	12.10082627	2.390069562	2.490211444	2.189802636	2.346994384	2.320495697	2.336793097
2920	8.787563237	8.767840332	8.795702195	8.021639428	8.184976113	8.043968539	6.664768827	6.799234529	6.717055319	7.195647582	7.281306653	7.013856217	9.007084746	8.873777336	8.774944558	8.805857669	8.830989498	8.66220211	9.611156272	9.842025748	9.724121404	6.799794849	7.248023658	6.922077081	6.146836197	6.455138963	6.396026603
2921	6.408642107	6.430107717	6.793064215	5.801769728	6.310995398	6.27912154	4.924905102	5.47113792	5.297231915	6.29624267	6.300688748	6.371056897	7.454864921	7.203800799	7.627329775	8.18340141	7.979442769	7.979442769	8.658498912	9.247589371	9.204181792	3.305906577	3.602011108	3.256438095	3.480764532	3.415316399	3.847503662
2922	3.041676827	3.073645159	3.089509646	2.967712196	3.199327758	2.959168649	3.175326913	2.965986673	2.884730414	2.945024467	2.946287542	3.031495254	4.817868015	4.832158356	4.817868015	4.884659162	4.817868015	4.817868015	4.655423994	4.794054861	4.79622523	2.87099741	2.978977448	2.930552253	2.87133528	2.860605513	2.8396543
2923	7.977648757	7.964224251	7.821056691	7.593993476	7.514295439	7.550531457	8.00327217	8.080259867	8.082392828	8.69594058	8.693161544	8.770763898	12.85292196	13.04613048	12.83630456	12.97734732	13.10340343	13.00421492	13.5231452	13.56421419	13.35620597	8.792596664	8.779392117	8.952722973	9.203633403	9.223504939	9.349188129
2925	5.644551032	5.614826147	5.674261087	5.851439005	5.71814647	6.274188109	5.746985095	5.464884508	5.838064449	6.370674808	6.304475106	6.0083473	6.107879421	5.707239218	5.81812978	5.764463149	5.924166686	5.840556155	5.957377381	5.888535391	5.839585531	5.554225214	5.540627962	5.419959421	5.580199309	5.93602792	5.753552028
2926	7.182018631	7.265690852	7.229351564	7.71166448	7.773003253	7.9212224	7.174031727	7.184389162	7.012241993	7.694667575	7.611272524	7.675515765	5.982855	5.735023	5.848705	6.168056	6.050337	6.459885	5.948897	5.834769	6.15299	6.233259999	6.579126377	6.606736892	6.653420842	6.680202304	6.546886335
2928	3.036602526	2.943683515	3.12644022	3.102487985	3.19762952	2.974026789	3.157797893	3.202845768	3.137729835	3.351129374	3.226636422	3.409874578	4.610991	4.791033	4.635673	4.599172	4.453304	4.635673	4.837185	4.660485	4.592954	2.190080844	2.090840174	2.435887209	2.167471632	2.183257143	1.9972736
2931	6.850181248	6.877348349	7.007898816	7.095829707	6.935523601	7.183547023	7.62839232	7.634183258	7.635266807	7.596723422	7.571227095	7.655629026	6.630111588	6.796382742	6.530142953	6.296696304	6.404557963	6.557997811	6.631738889	6.685707242	6.658652327	5.359848183	5.371821391	5.588405026	5.430092208	5.78679768	5.746137096
2932	6.965591316	6.763021569	6.612602504	7.562729369	7.607023249	7.720030628	6.654992436	6.620258171	6.684963634	7.340905452	7.290757619	7.310349236	9.649504899	9.626779152	9.949562238	9.515242667	9.443895403	9.541735902	9.769432477	9.689822782	10.10786699	7.332337025	6.904520773	6.929768719	7.181680023	7.087235852	6.972463224
2934	10.52926445	10.44463955	10.40609686	10.90600966	11.02954044	11.11574295	9.350535939	9.46614868	9.463261486	9.927354781	9.82193281	10.01686125	10.05699933	9.890878463	10.61704973	10.42603392	10.35627258	10.63338281	10.34917078	10.55279578	10.7546878	3.666183401	3.349008791	3.582790507	3.33225783	3.586793928	3.665823392
2935	8.62887305	8.634114366	8.67523328	9.27903064	9.320612731	9.270509245	7.945898537	8.014715687	7.97014746	8.38411143	8.486222684	8.487184808	5.81208	6.306934	6.092217	5.527493	5.651537	5.755261	5.842407	5.807721	5.736695	7.430239103	7.369485849	7.456232269	7.713544378	7.488357014	7.589528386
2936	9.024291367	8.683650421	8.732013107	6.739205767	6.731247272	6.796961627	10.46438617	10.35841828	10.47049831	7.822027477	7.92249575	7.589310893	8.829347252	8.904696316	8.496361265	8.55439569	8.713292667	8.375034654	7.977933752	7.68135576	7.700851788	5.01357028	5.243620774	5.24702362	5.029074629	5.097939813	5.106467712
2937	10.41848729	10.31512701	10.36794045	9.892884293	9.891281123	9.778389105	10.06029697	10.11870374	10.0434513	9.855703057	9.8555508	9.960202875	10.36570243	10.31836339	10.6324548	10.21269147	10.07803265	10.02405998	10.36459143	10.02219889	10.22178345	7.17196478	7.117456324	6.943975491	6.844212497	7.094460988	7.092469029
2938	3.757161434	3.755334061	3.770801501	3.823363699	3.54927811	4.170897545	6.181472967	6.231192742	6.194847279	6.130402312	6.109514689	6.285838092	5.209325	4.918275	5.242295	5.368782	5.375445	5.183562	5.29882	5.28993	5.197376	2.611866622	2.605633985	2.506612405	2.382655266	2.4361917	2.330889536
2940	4.240234227	4.316327868	4.446342203	4.557801048	4.603643075	4.408611521	4.820534269	4.758673739	4.921863257	4.877395108	4.829588583	4.92404549	5.232722	5.274064	5.365882	5.51877	5.200731	5.5185	5.308089	5.278541	5.287981	3.113323782	2.784224753	2.57191633	2.685198323	2.838843572	2.776893997
2941	8.711285372	7.583735639	7.671678296	6.478435546	6.379935489	6.239602756	9.281084101	9.314760249	9.517243457	7.991802561	8.048883809	7.867494557	9.61426996	9.378458627	9.073489145	9.220085016	9.296635147	9.152326514	8.722667505	8.534829414	8.768881677	5.138451418	4.785198601	5.032755771	5.06080119	5.009091887	5.176968894
2944	6.576373448	6.589270027	6.857590191	6.587116626	6.678533946	6.598920932	6.247777308	6.350744825	6.18390741	6.528159599	6.814595897	6.364429774	6.153276	6.036892	5.950575	6.055748	6.055748	6.055748	6.055748	6.055748	6.018401	5.394293101	5.722041091	5.260176194	5.14391043	5.322042305	5.305986995
2946	6.444544943	6.473615462	6.477392815	6.562144101	6.477740028	6.515815641	6.315912983	6.233235422	6.183976687	6.620189097	6.529373776	6.69470246	6.724707914	6.702372291	6.741880263	6.869340998	6.604322524	6.682000927	6.724707914	6.724707914	6.821302832	4.542780167	4.858556627	4.557010283	4.754635873	4.50531579	4.385887724
2947	10.06626739	10.06364589	10.07104413	9.836529637	9.908081831	10.00428221	8.464640833	8.573718515	8.403368662	9.289138295	9.370510141	9.428840258	5.15814152	5.036777241	5.310574531	5.830205804	6.014989711	5.833474528	5.3263322	5.09568596	5.330157964	8.35333063	8.54670183	8.004352419	8.208416075	8.157634653	8.105296242
2948	5.368024468	5.361818439	5.373997369	4.636187904	4.852432338	5.01669231	4.316613629	4.256709765	4.360086824	4.144479508	4.365085904	4.179176971	5.381347289	5.504084485	5.359746222	5.47079594	5.387847818	5.067072632	5.21727051	5.087878695	5.262796082	3.028961261	3.003142807	2.751430995	2.720736935	2.898410303	2.773968878
2949	5.511448858	5.372193531	5.888903597	5.526379609	5.571666226	5.622323605	6.003315116	5.851126417	5.89188832	5.986002404	6.076194774	6.017063594	5.085764299	5.033506496	5.141165604	5.063415118	5.121405579	4.951094648	5.364075945	5.057586265	5.004361608	4.808595472	4.594802277	5.215891134	4.719721391	5.253426955	4.92101422
2950	12.38058249	12.41092596	12.32602624	12.17050003	12.28165774	12.23228984	11.96552416	11.96088116	11.90084154	11.20030892	11.23872598	11.32293382	11.58881365	11.35323391	11.33086936	10.94423335	10.85249771	11.00992949	11.52627595	11.38918901	11.58078528	9.41260676	9.609870165	9.209314218	9.691893143	9.777357715	9.816385259
2952	8.199855632	7.970693776	7.993765227	6.771217238	6.878786947	6.874720062	7.727814675	7.810307313	7.855616927	7.414916727	7.441802094	7.448774593	8.191061223	8.250139029	7.960042821	7.604899906	7.84622755	7.966014534	7.578410109	7.585413966	7.799783726	5.104909672	5.143495804	5.088847078	4.833096255	4.793004145	4.927601418
